CODMES,CODSOLICITUD,prediction_peak
201309,4532,0.18836866
201309,6272,0.193743
201309,12018,0.18714239
201309,3692,0.19315909
201309,3487,0.18295516
201309,10726,0.18295516
201309,7250,0.20549533
201309,4954,0.2007798
201309,1774,0.18295516
201309,13690,0.20439433
201309,11016,0.20640504
201309,9676,0.18428978
201309,10196,0.18415079
201309,2293,0.18295516
201309,11682,0.20518178
201309,2453,0.18739618
201309,2823,0.19362274
201309,3012,0.19458319
201309,9491,0.18295516
201309,3186,0.18465826
201309,224,0.19445762
201309,10622,0.18810548
201309,2937,0.21473677
201309,5543,0.19073303
201309,8458,0.18295516
201309,152,0.1843401
201309,2755,0.18890041
201309,5293,0.19479637
201309,5920,0.18295516
201309,2831,0.1843401
201309,5833,0.19733262
201309,9098,0.21004705
201309,9507,0.1843401
201309,1046,0.19022962
201309,3282,0.22451596
201309,85,0.18295516
201309,8702,0.18396346
201310,10219,0.2344205
201310,10207,0.18295516
201310,106,0.2012215
201310,4616,0.18705967
201310,620,0.21194164
201310,4294,0.18295516
201310,2487,0.22060065
201310,10344,0.1853543
201310,1651,0.19701384
201310,1621,0.19877562
201310,7905,0.18411055
201310,1269,0.20692213
201310,10720,0.21586907
201310,7083,0.18570101
201310,8828,0.21699692
201310,4840,0.1849889
201310,3136,0.1981759
201310,6577,0.18303405
201310,5048,0.1853543
201310,1370,0.18810548
201310,11771,0.1843401
201310,4080,0.20437326
201310,5552,0.18977737
201310,4212,0.19410509
201310,1336,0.18295516
201310,9694,0.20529962
201310,5955,0.18295516
201310,13598,0.20118542
201310,11818,0.1913912
201310,9184,0.18286034
201310,6521,0.18597247
201310,5572,0.18705967
201310,874,0.21429718
201310,9981,0.20620286
201310,6195,0.18454346
201310,2539,0.18725896
201310,6428,0.18597247
201310,12014,0.1871045
201310,5815,0.18568255
201310,9478,0.18787248
201310,7618,0.19938564
201310,7776,0.1950601
201310,8138,0.23659189
201310,11783,0.18705967
201310,4934,0.18465826
201310,7145,0.18705967
201310,7252,0.18594582
201310,1746,0.18295516
201310,2607,0.1843401
201310,10162,0.2099208
201310,12979,0.19476199
201310,10000,0.21488208
201310,10211,0.18420586
201310,6984,0.18730679
201310,4681,0.18638575
201310,10020,0.19382855
201310,9458,0.208464
201310,550,0.23014665
201310,10130,0.19016236
201310,12942,0.18295516
201310,6760,0.18552978
201310,1834,0.18820757
201310,381,0.19213618
201310,9236,0.19240797
201310,2601,0.1843401
201310,7294,0.18693493
201310,2532,0.21345623
201310,2096,0.20711254
201310,9352,0.19332291
201310,9575,0.2083152
201310,6080,0.18747398
201310,8669,0.20276235
201310,2011,0.22773626
201310,9322,0.18940657
201310,7495,0.22966711
201310,7633,0.19605494
201310,178,0.18430726
201310,6776,0.18429598
201310,4444,0.18295516
201310,3027,0.18303405
201310,14218,0.18592474
201310,10886,0.18685792
201310,3704,0.19004151
201310,13375,0.20895523
201310,4560,0.20802763
201310,8023,0.19092047
201310,7824,0.2023432
201310,7519,0.18295516
201310,114,0.20211047
201310,4129,0.18420586
201310,11927,0.18691047
201310,6059,0.18984991
201310,12341,0.18295516
201310,3471,0.18295516
201310,1590,0.21424547
201310,3223,0.18295516
201310,10467,0.19674459
201310,2225,0.20320453
201310,2478,0.18295516
201310,7946,0.20233363
201310,8180,0.18295516
201310,5333,0.18295516
201310,10041,0.2038981
201310,5662,0.18295516
201310,11865,0.1843401
201310,3063,0.19865553
201310,2774,0.1843401
201310,168,0.20123208
201310,9658,0.18810548
201310,7589,0.18979244
201310,1381,0.18295516
201310,5755,0.21358763
201310,5534,0.19864874
201310,9579,0.1985142
201310,8247,0.21856922
201310,6012,0.18454346
201310,5179,0.18295516
201310,472,0.19739282
201310,12111,0.19158664
201310,12861,0.1843401
201310,4525,0.18430726
201310,12886,0.19240797
201310,9156,0.18570101
201310,3694,0.1843401
201310,4553,0.19486533
201310,4831,0.1873582
201310,11092,0.2083496
201310,7882,0.18469124
201310,5054,0.21366642
201310,197,0.20771618
201310,7096,0.1932632
201310,14350,0.18832998
201310,2914,0.20416965
201310,7136,0.18570101
201310,12492,0.22443792
201310,5663,0.18714833
201310,2120,0.18805315
201310,1075,0.18559426
201310,11578,0.2152
201310,2651,0.20601112
201310,7964,0.18295516
201310,734,0.18430726
201310,8539,0.18780583
201310,9433,0.18982786
201310,3006,0.18295516
201310,2656,0.1843401
201310,5015,0.20443748
201310,2996,0.18295516
201310,1155,0.20278177
201310,3812,0.18958466
201310,2409,0.18863595
201310,2935,0.18752943
201310,109,0.1931316
201310,2063,0.20515038
201310,11691,0.18455023
201310,849,0.18432724
201310,11072,0.19701384
201310,4698,0.19887902
201310,13636,0.1908823
201310,1338,0.18295516
201310,5527,0.20520705
201310,9125,0.1861465
201310,4387,0.19608162
201310,10364,0.19439045
201310,570,0.19332291
201310,10560,0.18295516
201310,6817,0.18982786
201310,9538,0.19208673
201310,11294,0.18295516
201310,758,0.19888164
201310,3524,0.1843401
201310,6489,0.18622647
201310,8518,0.18343684
201310,7896,0.19061434
201310,6395,0.18492718
201310,10577,0.1843401
201310,7484,0.1913912
201310,11738,0.20097534
201310,536,0.21297793
201310,9473,0.1911377
201310,438,0.21027511
201310,6520,0.18295516
201310,1042,0.18432724
201310,14335,0.1882982
201310,12866,0.19223264
201310,5494,0.19221881
201310,2632,0.18512605
201310,2211,0.19332291
201310,5065,0.18396346
201310,2579,0.1843401
201310,9593,0.2019052
201310,18,0.22694987
201310,706,0.18597247
201310,6547,0.20072378
201310,5364,0.18295516
201310,6188,0.19132006
201310,12829,0.20292883
201310,10028,0.18295516
201310,9937,0.19362274
201310,9625,0.18295516
201310,9174,0.18856554
201310,11610,0.18378907
201310,654,0.19183062
201310,11919,0.18568255
201310,1728,0.1853543
201310,4598,0.18295516
201310,6792,0.18415079
201310,5945,0.1861465
201310,4990,0.18715829
201310,6804,0.189631
201310,9261,0.1843401
201310,10901,0.18469124
201310,53,0.20821951
201310,8302,0.18295516
201310,2551,0.18787248
201310,5437,0.18560511
201310,11615,0.19279766
201310,8811,0.18295516
201310,823,0.18295516
201310,579,0.18295516
201310,11217,0.21082053
201310,9323,0.19099882
201310,6543,0.18295516
201310,7590,0.20292936
201310,1081,0.19147451
201310,5652,0.19419666
201310,11091,0.1843401
201310,9699,0.18597247
201310,6400,0.1988393
201310,8091,0.1861465
201310,5278,0.1861465
201310,10756,0.18295516
201310,95,0.18597247
201310,7428,0.18593769
201310,921,0.20511629
201310,1516,0.18295516
201310,9268,0.20143199
201310,1982,0.18295516
201310,3227,0.1870511
201310,5600,0.20261277
201310,2583,0.18295516
201310,13594,0.18295516
201310,8466,0.21514083
201310,11536,0.20688261
201310,7962,0.19871017
201310,10771,0.18705967
201310,5224,0.18295516
201310,14276,0.18295516
201310,3501,0.18432724
201310,8693,0.18303405
201310,1533,0.20531262
201310,8104,0.18579961
201310,7085,0.2131442
201310,4661,0.18772267
201310,9910,0.18295516
201310,9157,0.19258817
201310,2584,0.18678164
201310,3985,0.18705967
201310,2010,0.18597247
201310,2640,0.18736114
201310,12904,0.20443586
201310,1116,0.19815153
201310,2446,0.18295516
201310,1776,0.20376605
201310,7669,0.18590462
201310,1709,0.19678646
201310,5912,0.1843401
201310,2882,0.19042763
201310,4950,0.22325525
201310,12925,0.18295516
201310,10610,0.2099377
201310,11569,0.18497047
201310,509,0.2090652
201310,4956,0.1843401
201310,6664,0.18716244
201310,8784,0.20221797
201310,10904,0.19362463
201310,3196,0.21196444
201310,2060,0.21213661
201310,9096,0.18716244
201310,1772,0.18286034
201310,4333,0.18937045
201310,9248,0.18295516
201310,2636,0.18295516
201310,7915,0.20264153
201310,848,0.1861465
201310,3784,0.18599024
201310,7212,0.18428978
201310,945,0.23094755
201310,10326,0.18295516
201310,13261,0.18295516
201310,10288,0.18575412
201310,10454,0.21528901
201310,8488,0.18415079
201310,7255,0.21572389
201310,12549,0.19546272
201310,8568,0.18705645
201310,5506,0.18295516
201310,10068,0.1861465
201310,3837,0.1843401
201310,4507,0.19907907
201310,4845,0.18303405
201310,12571,0.18295516
201310,3698,0.21320455
201310,7081,0.18295516
201310,6643,0.18295516
201310,4744,0.19443953
201310,6567,0.18758093
201310,8968,0.18862364
201310,1122,0.22240548
201310,3559,0.18558167
201310,5832,0.19760656
201310,3768,0.18295516
201310,3194,0.19148563
201310,2444,0.18986663
201310,128,0.20346574
201310,10304,0.18847024
201310,4186,0.18780583
201310,690,0.1880103
201310,13519,0.18575412
201310,9595,0.20443748
201310,8438,0.18295516
201310,6665,0.18295516
201310,11299,0.21134067
201310,10056,0.19523026
201310,1404,0.1843401
201310,2341,0.18597247
201310,401,0.18295516
201310,3047,0.18415079
201310,12025,0.1879087
201310,10240,0.18861929
201310,8274,0.19022061
201310,12885,0.18295516
201310,12600,0.19221881
201310,6837,0.19684874
201310,495,0.18295516
201310,1809,0.19362433
201310,8478,0.19596612
201310,281,0.18597247
201310,2751,0.19039269
201310,7079,0.18295516
201310,11873,0.20714033
201310,8765,0.18787248
201310,11834,0.1843401
201310,1250,0.20614013
201310,1913,0.18295516
201310,8253,0.19392096
201310,7599,0.21775913
201310,12385,0.19825912
201310,1465,0.18295516
201310,5064,0.18789314
201310,5338,0.18295516
201310,1153,0.18955776
201310,6990,0.20417981
201310,13453,0.18419446
201310,9120,0.1861465
201310,1325,0.19740337
201310,1144,0.18787248
201310,4416,0.18415079
201310,5544,0.18295516
201310,10053,0.21501638
201310,11901,0.18295516
201310,8879,0.18396346
201310,8869,0.18568876
201310,5024,0.1843401
201310,8738,0.19831157
201310,287,0.19213618
201310,9627,0.18684429
201310,3974,0.18575412
201310,12543,0.2197503
201310,6097,0.18996969
201310,7474,0.18671528
201310,2435,0.19284974
201310,273,0.19553454
201310,4122,0.18814865
201310,11937,0.1921875
201310,6239,0.19362274
201310,11953,0.18295516
201310,5709,0.21793963
201310,11083,0.19485705
201310,12978,0.20140894
201310,2034,0.18716837
201310,9716,0.19050916
201310,12608,0.19221881
201310,535,0.18787248
201310,10881,0.1983848
201310,4562,0.21562128
201310,10447,0.19073303
201310,4327,0.18589564
201310,1210,0.19221881
201310,3208,0.1843401
201310,4955,0.20504364
201310,8753,0.18666552
201310,203,0.1843401
201310,943,0.18295516
201310,12777,0.18729375
201310,6147,0.2033359
201310,4993,0.19241957
201310,13985,0.20099014
201310,7607,0.18599024
201310,559,0.18775614
201310,11163,0.19362274
201310,4503,0.22592631
201310,10441,0.2034973
201310,2528,0.18455023
201310,5852,0.19240797
201310,5859,0.20593825
201310,1608,0.21425684
201310,5908,0.18295516
201310,7060,0.22178575
201310,578,0.18707721
201310,8299,0.18593769
201310,7752,0.21286055
201310,12745,0.19240797
201310,3973,0.18829924
201310,13916,0.19066784
201310,6304,0.18295516
201311,5135,0.18295516
201311,8715,0.18295516
201311,9243,0.18728323
201311,8344,0.18455023
201311,1171,0.18568255
201311,10638,0.23319754
201311,8895,0.18934275
201311,9681,0.19533609
201311,14300,0.18749909
201311,12300,0.19375212
201311,7175,0.18799233
201311,6650,0.1843401
201311,12364,0.18295516
201311,701,0.18295516
201311,11986,0.22481513
201311,5882,0.22093382
201311,7478,0.22469443
201311,4912,0.19709547
201311,1430,0.21346629
201311,5326,0.21987964
201311,7614,0.18728323
201311,4960,0.19014192
201311,6527,0.19073756
201311,11637,0.19332291
201311,10229,0.18358184
201311,6912,0.19561093
201311,12094,0.20468065
201311,7057,0.20583656
201311,9292,0.20890209
201311,8651,0.18408431
201311,3494,0.18378012
201311,10795,0.18780583
201311,10267,0.19707675
201311,554,0.1944888
201311,1691,0.19034751
201311,4674,0.18761066
201311,11795,0.18831232
201311,265,0.20526743
201311,5630,0.19095679
201311,6254,0.1843401
201311,11453,0.18610074
201311,9334,0.20814128
201311,8142,0.19924483
201311,7470,0.18469618
201311,457,0.20079985
201311,5035,0.18295516
201311,5328,0.18295516
201311,566,0.20451257
201311,3093,0.2232231
201311,5250,0.18295516
201311,11055,0.18976009
201311,7939,0.18967889
201311,1654,0.21862726
201311,10565,0.18705967
201311,1923,0.18295516
201311,2800,0.19073303
201311,11438,0.18699163
201311,3522,0.19431922
201311,11041,0.21560305
201311,7667,0.20045495
201311,12991,0.19819856
201311,4395,0.21214709
201311,9379,0.20454934
201311,12062,0.18917397
201311,6495,0.18295516
201311,5276,0.1843401
201311,3764,0.18597247
201311,8794,0.19110823
201311,6137,0.18699113
201311,112,0.19133343
201311,296,0.21891145
201311,11013,0.23943932
201311,9890,0.18667758
201311,9355,0.18343684
201311,6447,0.21021996
201311,11899,0.18816939
201311,1501,0.20368247
201311,11089,0.22171767
201311,1071,0.19892694
201311,45,0.18295516
201311,12964,0.18737501
201311,5901,0.19582142
201311,6770,0.18454346
201311,9422,0.18787248
201311,8246,0.18898591
201311,7024,0.19362274
201311,6661,0.18295516
201311,9231,0.2047357
201311,4457,0.19773422
201311,1364,0.1907973
201311,1525,0.21082082
201311,4347,0.21430899
201311,11732,0.19380471
201311,5934,0.19374627
201311,13360,0.18295516
201311,1881,0.19538102
201311,12153,0.18295516
201311,5217,0.18575412
201311,4601,0.18944167
201311,4574,0.18415079
201311,729,0.18295516
201311,4716,0.18728323
201311,6276,0.18575698
201311,12457,0.1879158
201311,13023,0.20021534
201311,12047,0.18480717
201311,1818,0.18295516
201311,5700,0.2193267
201311,9448,0.18295516
201311,3433,0.18295516
201311,12752,0.19515878
201311,12786,0.18693493
201311,12564,0.19241957
201311,9636,0.1905864
201311,4726,0.18444802
201311,2228,0.18295516
201311,1212,0.20401047
201311,3259,0.18428978
201311,12563,0.1961395
201311,1743,0.19222832
201311,8858,0.18295516
201311,8896,0.18295516
201311,3913,0.18799233
201311,4577,0.20045644
201311,7351,0.21291862
201311,8301,0.1976876
201311,10681,0.19691044
201311,3889,0.1877114
201311,12772,0.18597247
201311,9375,0.19525331
201311,2298,0.18295516
201311,10324,0.19907907
201311,12495,0.19938564
201311,12223,0.19701141
201311,7692,0.20237975
201311,1678,0.19839719
201311,2541,0.18990617
201311,26,0.21769223
201311,4848,0.1843401
201311,5585,0.21212222
201311,8290,0.19103318
201311,12085,0.19025244
201311,9756,0.1924308
201311,933,0.18711077
201311,1211,0.18940657
201311,10666,0.20216194
201311,11763,0.19505711
201311,69,0.20237975
201311,1419,0.18295516
201311,9804,0.1843401
201311,14398,0.18696386
201311,1112,0.18415079
201311,5110,0.19362274
201311,3695,0.18787248
201311,4380,0.18295516
201311,10985,0.20102994
201311,5827,0.19061434
201311,8361,0.18597247
201311,6645,0.20722269
201311,11627,0.22685407
201311,8398,0.1845957
201311,9528,0.18295516
201311,9196,0.19087078
201311,12871,0.1900621
201311,8723,0.19221881
201311,4005,0.2091067
201311,5919,0.18693493
201311,8106,0.1990135
201311,13325,0.19016236
201311,11127,0.18295516
201311,793,0.18295516
201311,14265,0.18492718
201311,8903,0.1843401
201311,6444,0.20229535
201311,2662,0.18295516
201311,11562,0.20286235
201311,1083,0.18872944
201311,2436,0.1843401
201311,10664,0.18295516
201311,9527,0.1851789
201311,12589,0.18295516
201311,11261,0.19332291
201311,1312,0.20108134
201311,9247,0.1911377
201311,12974,0.18295516
201311,5084,0.21492684
201311,3614,0.20068946
201311,991,0.18850036
201311,4433,0.20845559
201311,2505,0.19419888
201311,1368,0.19160573
201311,2127,0.18834132
201311,9863,0.18563817
201311,308,0.18629117
201311,10163,0.18846852
201311,5681,0.20295328
201311,11676,0.19227874
201311,11385,0.18862364
201311,400,0.1843401
201311,1173,0.18295516
201311,1744,0.20374091
201311,4463,0.1965451
201311,4766,0.18295516
201311,4103,0.18575412
201311,7349,0.20227654
201311,10402,0.21919581
201311,1049,0.20230252
201311,428,0.1986221
201311,12060,0.18286034
201311,2138,0.18295516
201311,3094,0.18295516
201311,10173,0.18295516
201311,504,0.19628266
201311,708,0.20153616
201311,9376,0.1971395
201311,12293,0.20842528
201311,7931,0.18575412
201311,13618,0.18295516
201311,2816,0.18295516
201311,9371,0.22900952
201311,11146,0.18396346
201311,9015,0.1858785
201311,5207,0.18295516
201311,9224,0.18732408
201311,10315,0.23061013
201311,13791,0.18810548
201311,10302,0.18295516
201311,421,0.18568812
201311,10875,0.21572322
201311,2125,0.18553929
201311,2278,0.19168118
201311,863,0.19552481
201311,7094,0.19973232
201311,4330,0.18420586
201311,8037,0.18295516
201311,5379,0.19404234
201311,3152,0.21271425
201311,11541,0.18295516
201311,6109,0.19183062
201311,3577,0.20183767
201311,3401,0.18396346
201311,13460,0.18286034
201311,12480,0.1880737
201311,4865,0.18952036
201311,5474,0.18780583
201311,143,0.19253764
201311,3512,0.18295516
201311,4162,0.21760955
201311,3082,0.20235541
201311,3044,0.18432724
201311,3329,0.18430726
201311,327,0.18295516
201311,4947,0.189872
201311,8752,0.20488319
201311,1148,0.19351521
201311,7952,0.18295516
201311,4842,0.18396346
201311,7965,0.2194505
201311,1941,0.20400992
201311,1421,0.18861929
201311,3224,0.19917737
201311,2067,0.19712561
201311,343,0.19072191
201311,862,0.19212162
201311,3763,0.18295516
201311,2538,0.18764545
201311,7736,0.19099882
201311,1932,0.19795021
201311,10761,0.20673396
201311,5747,0.18818888
201311,2724,0.1990377
201311,901,0.20444049
201311,10095,0.1843401
201311,9319,0.1953679
201311,13550,0.1843401
201311,4627,0.18295516
201311,3962,0.18601212
201311,24,0.18678164
201311,6628,0.18295516
201311,8989,0.20172259
201311,4691,0.1843401
201311,4410,0.18705967
201311,4210,0.18295516
201311,9411,0.21434234
201311,1156,0.19190593
201311,8312,0.19652078
201311,12706,0.19362274
201311,10916,0.18295516
201311,9564,0.20334047
201311,703,0.19137116
201311,306,0.20686153
201311,10763,0.20851244
201311,5484,0.1972053
201311,10103,0.18295516
201311,5983,0.22025678
201311,8094,0.18295516
201311,2078,0.18295516
201311,8342,0.19974695
201311,3789,0.18295516
201311,9961,0.21325007
201311,7423,0.18755648
201311,1166,0.19309096
201311,648,0.19332291
201311,10184,0.1853795
201311,10106,0.22157829
201311,2466,0.22948965
201311,1717,0.1843401
201311,3744,0.20087174
201311,6408,0.18454346
201311,12513,0.1850597
201311,1139,0.18816939
201311,3218,0.19186446
201311,13229,0.19085464
201311,4971,0.18990174
201311,5157,0.20624793
201311,8498,0.1845957
201311,8309,0.18295516
201311,10231,0.18295516
201311,10865,0.19165063
201311,860,0.2075697
201311,7324,0.18737501
201311,9809,0.20127365
201311,13232,0.19101037
201311,8533,0.18286034
201311,380,0.18432724
201311,10786,0.18876877
201311,11917,0.1878901
201311,1695,0.20597543
201311,7675,0.18574709
201311,9468,0.21530429
201311,5860,0.18575412
