CODMES,CODSOLICITUD,prediction_corpus
201308,9392,0.32005823
201308,11102,0.2316224
201308,6386,0.75519806
201308,3407,0.21610014
201308,6756,0.053062037
201308,3772,0.26641276
201308,11696,0.76044285
201308,11620,0.45053333
201308,7612,0.30300963
201308,12332,0.12155712
201308,6898,0.13412859
201308,3835,0.5560676
201308,1069,0.2967672
201308,3849,0.18782745
201308,3623,0.6925751
201308,177,0.22949731
201308,2356,0.20821135
201308,11318,0.15504447
201308,10401,0.40381324
201308,46,0.36204556
201308,7601,0.5872862
201308,11498,0.582207
201308,12516,0.526491
201308,11181,0.15879644
201308,387,0.15324079
201308,6992,0.7397663
201308,497,0.10070053
201308,7233,0.108704515
201308,7285,0.579751
201308,11900,0.60338646
201308,2133,0.2784457
201308,10867,0.22885469
201308,13434,0.568878
201308,11179,0.24040595
201308,7513,0.09444458
201308,7746,0.19331495
201308,593,0.4839785
201308,3711,0.4662209
201308,14376,0.53235257
201308,11928,0.3423085
201308,5262,0.062529325
201308,12520,0.37821373
201308,5120,0.60892814
201308,12249,0.6757778
201308,10524,0.6151491
201308,8287,0.65809625
201308,3379,0.2231028
201308,3323,0.14084439
201308,9826,0.37977484
201308,6350,0.51532364
201308,3844,0.48995388
201308,4820,0.4010211
201308,965,0.2912558
201308,9007,0.4417305
201308,5937,0.6763947
201308,7651,0.17518465
201308,11948,0.4913644
201308,3505,0.67082447
201308,6531,0.108144335
201308,12837,0.29295915
201308,11957,0.06499031
201308,9743,0.5083401
201308,14410,0.3775256
201308,3953,0.6296014
201308,7849,0.18046294
201308,1376,0.5277649
201308,9592,0.49032697
201308,5936,0.33749628
201308,11386,0.051431663
201308,5753,0.20704666
201308,3085,0.6034624
201308,11023,0.6046352
201308,11703,0.1416997
201308,1197,0.12348507
201308,8209,0.22902976
201308,10220,0.2598759
201308,4511,0.5805121
201308,11205,0.20078927
201308,14035,0.6023293
201308,8933,0.5320699
201308,6355,0.30188954
201308,520,0.5741861
201308,10907,0.29546356
201308,11423,0.03226227
201308,8706,0.4392952
201308,7317,0.29446667
201308,8727,0.3784272
201308,3243,0.2633602
201308,11706,0.52746105
201308,221,0.25834936
201308,1741,0.29248205
201308,6711,0.084039785
201308,9889,0.123762116
201308,5438,0.08022437
201308,7959,0.109878846
201308,4299,0.8391197
201308,4155,0.10588988
201308,1402,0.1814616
201308,1082,0.25309762
201308,3740,0.49723005
201308,2005,0.18243943
201308,2856,0.5508952
201308,13219,0.49405482
201308,13713,0.34301323
201308,8087,0.40038282
201308,2494,0.3836505
201308,4325,0.36842945
201308,5503,0.43493333
201308,2730,0.7996428
201308,12741,0.4128225
201308,2388,0.6450841
201308,9911,0.21447127
201308,10279,0.8097266
201308,9536,0.1401984
201308,8364,0.2936292
201308,6340,0.28603452
201308,11774,0.057600405
201308,8141,0.7134351
201308,8255,0.842559
201308,3508,0.3397994
201308,4028,0.06009854
201308,1473,0.09844755
201308,8489,0.29375547
201308,9796,0.75008357
201308,3886,0.18615657
201308,2520,0.44303346
201308,13136,0.059865415
201308,8494,0.74251455
201308,2027,0.60255533
201308,13230,0.1349449
201308,10275,0.4331355
201308,11958,0.16564305
201308,2525,0.4553896
201308,11645,0.5690486
201308,3977,0.094142966
201308,10817,0.19396411
201308,5418,0.1424651
201308,9531,0.3891669
201308,1937,0.81175435
201308,12583,0.42718014
201308,11812,0.0907748
201308,65,0.37618345
201308,11027,0.11775339
201308,10457,0.09304016
201308,11021,0.20074104
201308,8445,0.07348558
201308,3842,0.184579
201308,3484,0.061303515
201308,3264,0.15516835
201308,10055,0.7737859
201308,1745,0.2533717
201308,9987,0.39120963
201308,6083,0.21387106
201308,1716,0.72239715
201308,4338,0.37252608
201308,10466,0.3862493
201308,7304,0.067042805
201308,9407,0.20172644
201308,4520,0.21604098
201308,12797,0.13440585
201308,2510,0.7726251
201308,408,0.4041685
201308,2770,0.2655275
201308,11566,0.5308175
201308,10303,0.15158038
201308,7244,0.43434638
201308,2580,0.55519205
201308,1842,0.41745502
201308,5037,0.047660206
201308,6380,0.6068516
201308,5045,0.27846685
201308,736,0.2378058
201308,9741,0.24785735
201308,6127,0.31096104
201308,10804,0.41426697
201308,10923,0.2894313
201308,3531,0.2071298
201308,552,0.15562437
201308,6896,0.5110406
201308,8649,0.31580877
201308,1163,0.40205044
201308,9893,0.41097558
201308,12107,0.32616922
201308,2916,0.09399065
201308,8637,0.058825497
201308,11059,0.4041951
201308,10553,0.14430521
201308,10264,0.7053331
201308,10185,0.699792
201308,11429,0.4582775
201308,946,0.552221
201308,802,0.41794106
201308,13289,0.80397695
201308,11802,0.16826974
201308,10574,0.46823207
201308,8735,0.27640057
201308,5138,0.37083313
201308,9932,0.6709048
201308,960,0.13099816
201308,9342,0.7619179
201308,7834,0.05626123
201308,1906,0.1737656
201308,3106,0.27954048
201308,658,0.2527281
201308,9532,0.04538139
201308,170,0.21106024
201308,4812,0.11058629
201308,6110,0.27059945
201308,7170,0.3308601
201308,5196,0.40615308
201308,8292,0.15491435
201308,8972,0.68844724
201308,6176,0.32035348
201308,7762,0.4880113
201308,383,0.4893854
201308,5537,0.21518467
201308,13866,0.5173354
201308,988,0.61411285
201308,190,0.37756926
201308,12474,0.13981137
201308,5066,0.3897345
201308,1215,0.22441787
201308,10805,0.122697294
201308,4833,0.6938306
201308,10752,0.5201688
201308,8674,0.52786237
201308,6949,0.12615228
201308,9149,0.6854382
201308,3302,0.09633399
201308,3697,0.46926093
201308,14316,0.38917878
201308,3274,0.5748124
201308,12501,0.43590418
201308,1120,0.42759323
201308,1773,0.44321978
201308,2141,0.76745284
201308,7976,0.11096837
201308,11436,0.1848456
201308,12675,0.600378
201308,625,0.40417624
201308,9841,0.4080039
201308,6013,0.3015186
201308,12986,0.37735283
201308,3788,0.39450464
201308,6676,0.47068167
201308,12971,0.2714782
201308,10295,0.35792717
201308,3874,0.6191062
201308,491,0.5240614
201308,6848,0.76442814
201308,9672,0.31270644
201308,12695,0.48147187
201308,11441,0.53541243
201308,6431,0.71820897
201308,2792,0.6057149
201308,14268,0.2966812
201308,2847,0.30742615
201308,14305,0.6988184
201308,2605,0.16090888
201308,13846,0.19840614
201308,5697,0.40003434
201308,5082,0.28999355
201308,3249,0.42160657
201308,1537,0.7979474
201308,3125,0.69502187
201308,10237,0.1737484
201308,6429,0.11492794
201308,11130,0.192776
201308,2009,0.20954576
201308,1653,0.29856607
201308,1856,0.6497209
201308,5795,0.6570236
201308,3165,0.17815812
201308,3917,0.3392841
201308,2570,0.650985
201308,8742,0.5720237
201308,3957,0.5269856
201308,2321,0.2629271
201308,2032,0.16271165
201308,2830,0.6371425
201308,7694,0.4390819
201308,8912,0.2932555
201308,6749,0.26789114
201308,10946,0.33423358
201308,11979,0.5373788
201308,8506,0.16764739
201308,2540,0.03898577
201308,9606,0.10324171
201308,8090,0.22292824
201308,8116,0.4485565
201308,11420,0.1294945
201308,764,0.594427
201308,5368,0.5677334
201308,2839,0.55084413
201308,885,0.099872716
201308,11270,0.17677031
201308,5607,0.27679053
201308,7850,0.6684156
201308,12825,0.3710652
201308,8569,0.68607795
201308,8902,0.6498691
201308,12266,0.3707818
201308,12114,0.10828879
201308,13337,0.6568638
201308,13891,0.47200218
201308,8864,0.2726216
201308,3408,0.70034236
201308,8894,0.108907774
201308,1162,0.10749093
201308,5968,0.36216494
201308,4923,0.5936889
201308,1663,0.12752414
201308,8143,0.36966226
201308,13664,0.2867206
201308,13231,0.34298763
201308,5460,0.75890726
201308,2754,0.76243824
201308,11859,0.56141526
201308,1575,0.69618666
201308,12750,0.17986357
201308,5999,0.25095844
201308,10008,0.6984979
201308,11529,0.37567547
201308,10507,0.3404645
201308,10026,0.5022382
201308,4837,0.0832576
201308,12958,0.3552245
201308,1985,0.3246317
201308,9870,0.4708454
201308,11478,0.7231377
201308,10915,0.3024468
201308,6442,0.34630835
201308,6826,0.5396069
201308,3567,0.577074
201308,1953,0.12830435
201308,730,0.6432357
201308,8035,0.08167899
201308,763,0.41795087
201308,11040,0.3639823
201308,4617,0.67989963
201308,9344,0.2984934
201308,7315,0.37957674
201308,8401,0.19203682
201308,5330,0.34681797
201308,1011,0.5051418
201308,13874,0.6039352
201308,11692,0.51742643
201308,238,0.07446903
201308,8153,0.73299634
201308,12274,0.12418542
201308,10419,0.16469808
201308,9293,0.68594766
201308,6122,0.5874747
201308,8941,0.66029364
201308,9309,0.5737525
201308,8321,0.2722184
201308,5645,0.23989455
201308,11584,0.70283544
201308,5895,0.41225436
201308,12261,0.42225394
201308,3039,0.39972207
201308,4331,0.11206263
201308,12591,0.25448468
201308,5458,0.37100354
201308,2305,0.51529235
201308,6452,0.5539244
201308,5669,0.17421526
201308,10245,0.57824445
201308,11920,0.04371645
201308,2501,0.2857625
201308,5331,0.75700206
201308,5818,0.51804954
201308,7460,0.15489212
201308,5823,0.10170492
201308,4911,0.30432007
201308,2216,0.62879264
201308,539,0.7884611
201308,13408,0.45064887
201308,4976,0.33228242
201308,3673,0.75423014
201308,2760,0.56076527
201308,11488,0.06384011
201308,480,0.064159006
201308,2431,0.039367825
201308,8183,0.4215303
201308,7225,0.5424221
201308,1908,0.47306308
201308,10944,0.42474085
201308,12630,0.5186931
201308,13396,0.2674486
201308,11931,0.7175946
201308,8002,0.40083894
201308,5977,0.13417979
201308,1668,0.4811476
201308,3001,0.38319865
201308,8799,0.3700574
201308,12975,0.33734515
201308,4248,0.14096965
201308,9366,0.60667324
201308,2753,0.041392133
201308,3330,0.12534882
201308,6054,0.08212956
201308,10992,0.79742235
201308,2395,0.6305087
201308,13749,0.45017245
201308,6560,0.5751811
201308,321,0.5233051
201308,4573,0.4849708
201308,10276,0.70913374
201308,5911,0.36619806
201308,6412,0.37377852
201308,7436,0.6556495
201308,3627,0.4568882
201308,11248,0.1834055
201308,1911,0.6541047
201308,431,0.51954275
201308,6069,0.59623677
201308,6858,0.7331424
201308,7332,0.31090653
201308,3209,0.5273141
201308,688,0.51771927
201308,10222,0.49355918
201308,9092,0.6983294
201308,6103,0.58516353
201308,14394,0.2895779
201308,8840,0.45400113
201308,6034,0.52093065
201308,2377,0.34233078
201308,4302,0.4020371
201308,9029,0.8049699
201308,14439,0.20358391
201308,5547,0.51174587
201308,5112,0.2867929
201308,3279,0.04789035
201308,12466,0.4909644
201308,5606,0.49681535
201308,3092,0.27470398
201308,3361,0.5357325
201308,5824,0.2705396
201308,5093,0.23746845
201308,1227,0.12710606
201308,11877,0.31004083
201308,10277,0.39499867
201308,6108,0.22362956
201308,12132,0.5961965
201308,3368,0.10810567
201308,6071,0.68955344
201308,12201,0.37304083
201308,10793,0.23062855
201308,6289,0.51349276
201308,4795,0.3625577
201308,14290,0.2004097
201308,8443,0.29275224
201308,9467,0.097765215
201308,10412,0.2845384
201308,4417,0.60242486
201308,4168,0.25659353
201308,10464,0.43801907
201308,13574,0.19078779
201308,5889,0.63099873
201308,3078,0.5352885
201308,6801,0.7397095
201308,12272,0.1944324
201308,3100,0.05339164
201308,7156,0.5764746
201308,5318,0.38354206
201308,9056,0.48877797
201308,8899,0.58529806
201308,3120,0.4325747
201308,14380,0.46672848
201308,4097,0.27548143
201308,12747,0.12455687
201308,4078,0.40855697
201308,5079,0.31769383
201308,9050,0.24583103
201308,8261,0.24856426
201308,10535,0.71762913
201308,11000,0.66627705
201308,11835,0.47186556
201308,9089,0.5443384
201308,5445,0.37952226
201308,680,0.3592455
201308,1919,0.07368353
201308,7037,0.32266492
201308,7289,0.78990316
201308,2400,0.2702196
201308,2118,0.13091032
201308,1775,0.21527012
201308,4915,0.6055739
201308,1974,0.63919145
201308,1978,0.26567468
201308,1031,0.6638311
201308,6031,0.5133446
201308,10170,0.44251302
201308,10152,0.31712595
201308,9161,0.75353074
201308,8820,0.39299455
201308,9220,0.06226265
201308,2968,0.2535988
201308,9830,0.22451285
201308,3055,0.36364543
201308,8573,0.248834
201308,2986,0.21830268
201308,12767,0.5221069
201308,1218,0.1002077
201308,11998,0.28148183
201308,3057,0.1766022
201308,7963,0.074682936
201308,5140,0.060354922
201308,664,0.17376944
201308,1767,0.6496247
201308,8817,0.66807127
201308,4062,0.20578693
201308,850,0.67628664
201308,7481,0.2908464
201308,972,0.52533084
201308,1248,0.17389335
201308,8156,0.30022958
201308,3646,0.11304219
201308,5208,0.12129611
201308,2894,0.22083858
201308,14437,0.4009818
201308,8751,0.35606214
201308,2782,0.18998265
201308,12590,0.35554424
201308,5512,0.40546098
201308,9290,0.5106313
201308,9717,0.45040378
201308,8919,0.12019697
201308,8425,0.69381624
201308,6636,0.36308375
201308,3919,0.37455818
201308,5862,0.7120198
201308,9970,0.455924
201308,8629,0.6424518
201308,10097,0.09928186
201308,282,0.7768177
201308,990,0.11597598
201308,12116,0.25711092
201308,13405,0.23707949
201308,1343,0.51599157
201308,9524,0.7514332
201308,6285,0.26848182
201308,9838,0.5357324
201308,5702,0.60456556
201308,1571,0.23785405
201308,10656,0.25517556
201308,826,0.35050583
201308,1618,0.4599312
201308,4164,0.7605765
201308,5589,0.32329684
201308,5718,0.62072396
201308,8967,0.5267054
201308,13503,0.06193742
201308,2559,0.17936881
201308,12708,0.26840445
201308,11647,0.5888526
201308,10117,0.40596706
201308,10086,0.08947158
201308,5205,0.23916923
201308,9758,0.08175818
201308,3613,0.100300804
201308,290,0.7544736
201308,2238,0.63296324
201308,2932,0.5836302
201308,405,0.7521034
201308,13142,0.7378124
201308,1494,0.16252978
201308,10002,0.7188953
201308,955,0.68239886
201308,11243,0.2799349
201308,5289,0.46551892
201308,5970,0.099094786
201308,6530,0.55925715
201308,4147,0.5632716
201308,11501,0.6602536
201308,4881,0.12926094
201308,10838,0.11278302
201308,7409,0.13617705
201308,11969,0.24931139
201308,8981,0.17445602
201308,3147,0.119444646
201308,4647,0.16456033
201308,2373,0.3083032
201308,8632,0.49476838
201308,10114,0.14482799
201308,6226,0.71253586
201308,7767,0.46440825
201308,12165,0.49848303
201308,4316,0.6209286
201308,1409,0.1333873
201308,14188,0.42304465
201308,13356,0.5910143
201308,5004,0.23255333
201308,12773,0.5114209
201308,12083,0.13393682
201308,261,0.61370766
201308,3873,0.5060279
201308,14354,0.27191085
201308,8198,0.311757
201308,1299,0.12135558
201308,12956,0.38343343
201308,11972,0.6481371
201308,7557,0.40192148
201308,5629,0.06084825
201308,9920,0.27417645
201308,8177,0.37206194
201308,4096,0.59466946
201308,10340,0.038998697
201308,7433,0.10085553
201308,4485,0.4227834
201308,4190,0.11496311
201308,108,0.6514269
201308,10828,0.45880094
201308,1541,0.20000936
201308,4810,0.13189642
201308,9429,0.8439051
201308,5466,0.37164488
201309,11832,0.14870134
201309,12868,0.08098692
201309,9178,0.60580087
201309,3410,0.41898584
201309,9638,0.67665803
201309,9821,0.452504
201309,14208,0.54229283
201309,119,0.6131636
201309,2550,0.17555268
201309,3967,0.40454048
201309,5407,0.2017612
201309,9426,0.56177664
201309,7137,0.7370036
201309,9279,0.17461756
201309,3915,0.103072055
201309,13869,0.2316995
201309,5808,0.39274466
201309,8319,0.55730367
201309,9849,0.46642107
201309,6320,0.30767813
201309,9563,0.3698988
201309,9452,0.39077175
201309,3405,0.5116797
201309,7015,0.4149702
201309,1059,0.43641278
201309,2422,0.29189673
201309,947,0.4374147
201309,6714,0.6095339
201309,8507,0.6190762
201309,4623,0.7694378
201309,7202,0.7721348
201309,1311,0.29567814
201309,3420,0.26655462
201309,373,0.21835119
201309,13590,0.4043953
201309,5997,0.51737577
201309,3790,0.57251394
201309,5746,0.46599495
201309,5642,0.33199438
201309,6440,0.09646756
201309,9576,0.31937763
201309,11990,0.109662026
201309,6487,0.10666328
201309,1845,0.67781544
201309,12791,0.5145994
201309,5558,0.6631327
201309,7322,0.09773609
201309,6934,0.47172922
201309,7872,0.82873595
201309,10802,0.54565644
201309,345,0.53943175
201309,3285,0.30218053
201309,9336,0.1174761
201309,2964,0.6996547
201309,7981,0.314455
201309,6772,0.09298288
201309,2623,0.13191625
201309,8974,0.42005536
201309,7870,0.49700752
201309,8745,0.3611985
201309,364,0.34059638
201309,14408,0.17871976
201309,5981,0.22170806
201309,5535,0.043062348
201309,7421,0.28065333
201309,12370,0.7363409
201309,7740,0.13933875
201309,894,0.6550101
201309,6951,0.6437794
201309,6630,0.110627964
201309,13504,0.60001385
201309,13156,0.33405632
201309,90,0.27781966
201309,11886,0.51041466
201309,10205,0.3677768
201309,4980,0.29962307
201309,5797,0.17824213
201309,4725,0.23086944
201309,7211,0.26129237
201309,11815,0.12659904
201309,13245,0.12338813
201309,4655,0.6755331
201309,8221,0.062114958
201309,5234,0.76759654
201309,8370,0.09927058
201309,6029,0.6122975
201309,2860,0.13429725
201309,9584,0.29605028
201309,5311,0.5528555
201309,4419,0.17067915
201309,9917,0.6841497
201309,13535,0.66288763
201309,7089,0.31649604
201309,7917,0.681754
201309,9775,0.4805194
201309,4177,0.5434217
201309,9420,0.45043945
201309,7890,0.049495045
201309,4149,0.053251732
201309,368,0.31562287
201309,1304,0.15738223
201309,6927,0.0967326
201309,11364,0.17359895
201309,5810,0.1350482
201309,3479,0.2607783
201309,8199,0.36232314
201309,8244,0.29689193
201309,14269,0.6617092
201309,1222,0.37558028
201309,768,0.52373016
201309,3929,0.41732
201309,3066,0.65626967
201309,4165,0.6996915
201309,2233,0.33692464
201309,5344,0.4819584
201309,1165,0.36691484
201309,814,0.4007124
201309,4602,0.5403916
201309,8625,0.19929284
201309,5597,0.068675846
201309,10695,0.610138
201309,4364,0.3863283
201309,2484,0.5763746
201309,8866,0.1693642
201309,5677,0.47266793
201309,5055,0.32916424
201309,872,0.83379215
201309,6883,0.29637107
201309,5861,0.26684228
201309,4054,0.5032281
201309,8770,0.16114703
201309,3251,0.29202458
201309,10531,0.044020023
201309,5620,0.2701669
201309,5385,0.52886975
201309,2448,0.5365119
201309,13897,0.31651977
201309,10168,0.65466976
201309,264,0.65206414
201309,4291,0.5091478
201309,14024,0.47254732
201309,830,0.15133278
201309,7983,0.21624596
201309,4202,0.08401125
201309,13678,0.03612824
201309,437,0.540633
201309,9835,0.3158212
201309,2101,0.35140273
201309,7788,0.38672
201309,4277,0.19653688
201309,4074,0.71764666
201309,11735,0.6109483
201309,6901,0.7313803
201309,13520,0.44659376
201309,4057,0.68605804
201309,2758,0.37192956
201309,8123,0.4542338
201309,6725,0.051883966
201309,2817,0.1473965
201309,64,0.6544862
201309,5985,0.18269356
201309,13530,0.5729882
201309,11861,0.12181184
201309,2827,0.6907694
201309,7543,0.13285962
201309,13426,0.70271534
201309,218,0.60268086
201309,7010,0.41832912
201309,10874,0.6731692
201309,5267,0.62804157
201309,2234,0.6473165
201309,5794,0.6061967
201309,3810,0.052136693
201309,9985,0.24897088
201309,10782,0.61580825
201309,10183,0.28424302
201309,4456,0.7869392
