CODMES,CODSOLICITUD,prediction_single
201307,9959,0.15200715
201307,5566,0.11914965
201307,3979,0.22485664
201307,14157,0.07915803
201307,4321,0.17417859
201307,13995,0.10827663
201307,2669,0.15830144
201307,9591,0.0441728
201307,3105,0.19857183
201307,6193,0.1318893
201307,12160,0.3764875
201307,2189,0.05060652
201307,11543,0.04897649
201307,9287,0.17463006
201307,9965,0.17583017
201307,12484,0.35167095
201307,6771,0.18976113
201307,12120,0.21582055
201307,5751,0.27984908
201307,9315,0.4247448
201307,4999,0.23733012
201307,2008,0.38676986
201307,577,0.38229555
201307,3617,0.079312235
201307,5665,0.4091657
201307,12827,0.049941327
201307,3157,0.23937052
201307,3665,0.07900735
201307,1894,0.03194674
201307,2091,0.42721173
201307,14373,0.13862419
201307,10440,0.13457862
201307,7352,0.31774127
201307,1180,0.11546926
201307,14334,0.12724489
201307,3632,0.1653435
201307,749,0.27255547
201307,8593,0.30044252
201307,8599,0.36658087
201307,3807,0.29787892
201307,7999,0.094102204
201307,473,0.117292084
201307,6551,0.077946536
201307,11846,0.42108425
201307,869,0.59452224
201307,3657,0.24881192
201307,6966,0.20913897
201307,6219,0.23266019
201307,4518,0.29603082
201307,6939,0.04711703
201307,8909,0.17479
201307,7760,0.1729435
201307,4188,0.10874838
201307,11115,0.056316677
201307,6461,0.09883658
201307,13851,0.05740316
201307,8741,0.09725119
201307,5742,0.30973005
201307,3461,0.1993934
201307,14219,0.24965307
201307,13446,0.14350663
201307,2485,0.21592538
201307,7932,0.1497323
201307,11752,0.06914527
201307,11509,0.1368638
201307,12577,0.3891627
201307,1600,0.03765721
201307,10336,0.13754015
201307,9083,0.093475334
201307,7446,0.3270497
201307,2534,0.14143772
201307,4201,0.17304811
201307,1755,0.20997
201307,6338,0.19137058
201307,8647,0.27579096
201307,8139,0.46722156
201307,8021,0.31929958
201307,8237,0.21379763
201307,6307,0.13444547
201307,10948,0.13681988
201307,3722,0.11233672
201308,1167,0.10207728
201308,12825,0.22709884
201308,10419,0.07943386
201308,11529,0.17099689
201308,12466,0.24796645
201308,12750,0.123522624
201308,1186,0.037924513
201308,3916,0.17169292
201308,9152,0.17737813
201308,1435,0.22949584
201308,9920,0.116089195
201308,7205,0.0293494
201308,4700,0.122819364
201308,12090,0.4211426
201308,14290,0.09162297
201308,2501,0.21729879
201308,7646,0.08490045
201308,9066,0.16030711
201308,10401,0.22332036
201308,1343,0.24821328
201308,4768,0.11244122
201308,13885,0.06580245
201308,4455,0.046172947
201308,4175,0.035568956
201308,1402,0.118576735
201308,1953,0.08766668
201308,1420,0.09375392
201308,3613,0.081931315
201308,13110,0.1686884
201308,10295,0.2229194
201308,1942,0.36221063
201308,12116,0.15279153
201308,10222,0.35332522
201308,3100,0.062235627
201308,8321,0.16683589
201308,658,0.16876909
201308,8695,0.11842402
201308,12436,0.09226726
201308,8444,0.26976803
201308,8494,0.4181182
201308,5045,0.08513601
201308,6380,0.28924027
201308,5638,0.2680855
201308,1568,0.25051624
201308,7984,0.09911404
201308,12289,0.17442998
201308,12708,0.15230466
201308,14380,0.19030327
201308,1170,0.08897377
201308,290,0.42499933
201308,3829,0.31695646
201308,7698,0.05213607
201308,9202,0.08007549
201308,2441,0.10818099
201308,2754,0.5180167
201308,2652,0.047236472
201308,9880,0.27346814
201308,8990,0.055848017
201308,8183,0.12241197
201308,4290,0.22201204
201308,9429,0.53922844
201308,9211,0.11817084
201308,6445,0.04563257
201308,652,0.21001746
201308,1157,0.30668628
201308,7863,0.078658774
201308,6034,0.27680707
201308,3671,0.058827437
201308,1084,0.5003885
201308,2834,0.30952337
201308,8143,0.20947237
201308,14461,0.044382818
201308,161,0.1970237
201308,13289,0.5490008
201308,5669,0.11846681
201308,1855,0.113243535
201308,9889,0.10246008
201308,9728,0.12971999
201308,8844,0.051300272
201308,5138,0.20242646
201308,1565,0.078900665
201308,533,0.10386552
201308,7289,0.47196835
201308,13337,0.36662528
201308,4546,0.57920665
201308,2090,0.044008356
201308,12147,0.12781505
201308,3265,0.2214829
201308,7998,0.050983056
201308,9067,0.33048028
201308,6430,0.19531786
201308,9056,0.25040027
201308,4130,0.21390766
201308,8746,0.10228312
201308,1011,0.26421738
201308,9672,0.12478492
201308,6202,0.32743457
201308,946,0.24762137
201308,1031,0.3924665
201308,1537,0.4141397
201308,9539,0.18982065
201308,4520,0.13478288
201308,9266,0.047097325
201308,3408,0.47660488
201308,5537,0.19926718
201308,1227,0.09036878
201308,12892,0.053385265
201308,8476,0.12941858
201308,4479,0.09353464
201308,7315,0.21288748
201308,11896,0.13127342
201308,3993,0.055263817
201308,9328,0.077017054
201308,6572,0.18514965
201308,2847,0.17546724
201308,12350,0.043138564
201308,8619,0.09200392
201308,3067,0.20802425
201308,480,0.06947271
201308,8882,0.3691472
201308,11208,0.2961179
201308,8742,0.26457724
201308,7169,0.37241772
201308,12789,0.045100432
201308,1905,0.35620475
201308,3849,0.11125535
201308,680,0.15689443
201308,1376,0.21013682
201308,12503,0.13150987
201308,138,0.044765554
201308,11972,0.4248559
201308,11645,0.2950169
201308,12539,0.09973224
201308,6486,0.07575512
201308,12261,0.31327552
201308,3697,0.12918343
201308,8419,0.049387746
201308,65,0.18196356
201308,13866,0.31522736
201308,7317,0.18100907
201308,11454,0.16962406
201308,5999,0.13895644
201308,78,0.49129328
201308,4710,0.05918573
201308,11281,0.10730138
201308,2562,0.10428047
201308,12992,0.09771922
201308,4856,0.18362302
201308,13309,0.043467127
201308,6949,0.06443916
201308,8963,0.12774225
201308,13183,0.11300561
201308,5402,0.20481548
201308,2202,0.17487717
201308,9987,0.22324301
201308,10970,0.244345
201308,7881,0.09658352
201308,261,0.42500684
201308,2398,0.050399873
201308,2921,0.09069999
201308,1978,0.13304853
201308,11243,0.16204022
201308,748,0.06002579
201308,6267,0.06517345
201308,14243,0.21584894
201308,12272,0.20408297
201308,37,0.34727505
201308,177,0.10937473
201308,5168,0.09930067
201308,14376,0.30922124
201308,1299,0.15739606
201308,13356,0.2878263
201308,10646,0.13632716
201308,11184,0.09210876
201308,176,0.12048797
201308,3302,0.077577844
201308,4312,0.13373195
201308,10804,0.19087881
201308,979,0.04989017
201308,7907,0.32184583
201308,7244,0.23783255
201308,3552,0.19263619
201308,1482,0.19862896
201308,3323,0.11653117
201308,5324,0.088747054
201308,972,0.29761058
201308,7612,0.13124186
201308,6340,0.22303556
201308,221,0.16587365
201308,2753,0.051763743
201308,2005,0.12178556
201308,13941,0.2823357
201308,8632,0.22739902
201308,5331,0.39080152
201308,4911,0.14818649
201308,11441,0.23667008
201308,8116,0.36706537
201308,8364,0.15552384
201308,11235,0.46073356
201308,13192,0.22984588
201308,7903,0.19734223
201308,3682,0.22330467
201308,8002,0.24698487
201308,214,0.20265126
201308,3054,0.14105219
201308,13903,0.07873811
201308,13588,0.26795405
201308,8840,0.21159962
201308,8762,0.27182245
201308,5949,0.3590291
201308,8649,0.18996967
201308,9293,0.34201252
201308,10480,0.03961874
201308,3379,0.13092959
201308,8710,0.12532152
201308,10264,0.45049056
201308,6054,0.05972099
201308,151,0.19219647
201308,3500,0.15457997
201308,850,0.34469235
201308,12165,0.22035453
201308,12176,0.37893292
201308,9925,0.11914521
201308,4721,0.042499613
201308,5140,0.055469852
201308,6009,0.18662027
201308,7864,0.23198469
201308,6146,0.29400578
201308,2118,0.081428334
201308,5466,0.1908362
201308,10706,0.13872217
201308,7304,0.05280193
201308,8899,0.19626977
201308,1417,0.43318337
201308,4310,0.14326003
201308,11200,0.10053789
201308,5460,0.4697148
201308,10044,0.043644514
201308,252,0.05732311
201308,3639,0.16432577
201308,784,0.066212006
201308,2133,0.17132333
201308,6636,0.14745095
201308,6401,0.08797625
201308,1974,0.30809662
201308,3120,0.27038652
201308,8637,0.048819415
201308,11478,0.48991254
201308,13874,0.37405932
201308,3035,0.10153432
201308,1720,0.17557335
201308,6291,0.07131093
201308,1908,0.2466778
201308,13127,0.06952993
201308,4338,0.20352513
201308,3531,0.17149405
201308,11443,0.060493078
201308,9282,0.14643258
201308,3423,0.23671062
201308,4417,0.4014291
201308,5623,0.16062891
201308,9508,0.1612188
201308,7320,0.08665621
201308,7593,0.06943211
201308,1294,0.1738381
201308,11345,0.036830034
201308,8912,0.15507466
201308,8573,0.19326772
201308,5503,0.206001
201308,8261,0.09671496
201308,10109,0.06399449
201308,3930,0.21463677
201308,9565,0.3255842
201308,2839,0.46840653
201308,12497,0.09883324
201308,11859,0.36019844
201308,6534,0.25278246
201308,405,0.43920627
201308,13574,0.14368063
201308,7028,0.22260487
201308,6756,0.046046365
201308,11618,0.07144575
201308,11313,0.22404192
201308,8901,0.30944544
201308,201,0.05315507
201308,7436,0.3657329
201308,4926,0.15113884
201308,3703,0.2024219
201308,4124,0.06459052
201308,5285,0.25670338
201308,736,0.1565352
201308,10090,0.18181472
201308,14394,0.2693997
201308,918,0.12747066
201308,3279,0.04526327
201308,2770,0.14169547
201308,9938,0.19381997
201308,5262,0.086408384
201308,5203,0.08443591
201308,3147,0.12295421
201308,13241,0.09049803
201308,6823,0.10171592
201308,6108,0.13128959
201308,12767,0.22337122
201308,11948,0.3074431
201308,11900,0.18094729
201308,5936,0.24580653
201308,4110,0.082189225
201308,485,0.36360282
201308,3623,0.31970775
201308,4878,0.15420574
201308,4908,0.055921465
201308,2570,0.40312296
201308,13230,0.14670569
201308,12627,0.12375862
201308,7891,0.05939795
201308,7877,0.10145563
201308,6191,0.12486398
201308,11518,0.15474626
201308,5335,0.043742362
201308,730,0.35005736
201308,10486,0.18240847
201308,3264,0.09024525
201308,2321,0.1733753
201308,7018,0.14152518
201308,3361,0.24060132
201308,9735,0.24888597
201308,6480,0.09337865
201308,164,0.45120347
201308,76,0.20351294
201308,10245,0.21325368
201308,764,0.24511053
201308,237,0.05491574
201308,12837,0.15618552
201308,7261,0.055931248
201308,14381,0.25919276
201308,3125,0.44333372
201308,592,0.11069649
201308,10535,0.3409728
201308,7460,0.06955284
201308,10541,0.06619786
201308,3567,0.24818778
201308,10736,0.06048687
201308,7490,0.04323146
201308,8933,0.2679701
201308,8271,0.037506178
201308,7662,0.18260635
201308,8938,0.33935332
201308,5607,0.12700565
201308,9717,0.23635922
201308,5438,0.056394372
201308,9779,0.14700383
201308,3917,0.1682265
201308,4137,0.10424939
201308,8865,0.094457574
201308,2329,0.0769793
201308,262,0.42518348
201308,3330,0.099966526
201308,4119,0.19774832
201308,3407,0.15533565
201308,12674,0.13680969
201308,131,0.11439024
201308,8981,0.12603006
201308,8569,0.45587286
201308,1688,0.23952796
201308,1329,0.13567351
201308,11318,0.11099594
201308,6519,0.17250133
201308,11949,0.063962296
201308,5368,0.35668114
201308,5689,0.2574771
201308,4062,0.11120668
201308,5933,0.1678105
201308,7867,0.07364041
201308,2400,0.09465353
201308,1701,0.10528914
201308,3759,0.09918334
201308,1969,0.34579155
201308,175,0.07778649
201308,10321,0.041434415
201308,4097,0.16913243
201308,12309,0.06957185
201308,11542,0.0980451
201308,12944,0.14639318
201308,5726,0.19483571
201308,9148,0.07951966
201308,12097,0.04476324
201308,2916,0.106692
201308,14295,0.07014166
201308,10009,0.30674785
201308,10185,0.39436918
201308,799,0.053692155
201308,2305,0.24774984
201308,6031,0.3394322
201308,10717,0.19655699
201308,2590,0.2612563
201308,4096,0.18922955
201308,3878,0.058971047
201308,3690,0.08827812
201308,49,0.043532982
201308,3149,0.11609083
201308,520,0.21038681
201308,13321,0.034340736
201308,9915,0.22912042
201308,7834,0.08015984
201308,3782,0.04711095
201308,12688,0.06778466
201308,12483,0.22884654
201308,6250,0.13124879
201308,5418,0.12897287
201308,11034,0.104461126
201308,2252,0.25770518
201308,5992,0.3387338
201308,13784,0.111774065
201308,1677,0.05409637
201308,6071,0.3324442
201308,5434,0.043695882
201308,8177,0.34956443
201308,1734,0.07740809
201308,10603,0.16520868
201308,3001,0.13762362
201308,10466,0.18930331
201308,1792,0.11793725
201308,6226,0.37347016
201308,5606,0.25593364
201308,11027,0.101065405
201308,13907,0.08085293
201308,1494,0.12003971
201308,3085,0.43773386
201308,4164,0.47775775
201308,14181,0.17965484
201308,6412,0.2810353
201308,601,0.06938861
201308,4248,0.11221339
201308,2954,0.03402548
201308,9826,0.23487622
201308,11096,0.18184453
201308,4190,0.05921482
201308,1814,0.13802566
201308,2169,0.08762691
201308,4724,0.047774438
201308,3850,0.21734177
201308,12971,0.1462652
201308,10915,0.12274278
201308,9216,0.25202948
201308,13408,0.22759926
201308,1862,0.29439843
201308,8295,0.03583013
201308,1854,0.076225445
201308,12583,0.16135244
201308,7232,0.061966725
201308,5204,0.08025425
201308,6278,0.48832995
201308,10817,0.08495446
201308,6801,0.45767614
201308,3797,0.055283375
201308,11831,0.06880801
201308,5077,0.25455144
201308,6784,0.1622992
201308,11864,0.077155106
201308,9833,0.1695268
201308,6431,0.36043048
201308,8232,0.11617659
201308,9095,0.17398958
201308,9366,0.28322583
201308,13142,0.36353424
201308,8240,0.10063262
201308,7156,0.22729339
201308,8607,0.20619719
201308,1390,0.04575299
201308,8047,0.086809285
201308,10897,0.07265164
201308,1960,0.23914127
201308,9743,0.23943226
201308,2990,0.0731997
201308,12004,0.2919845
201308,7951,0.09645849
201308,14093,0.047943838
201308,2238,0.27890602
201308,1668,0.34368375
201308,10457,0.093189344
201308,12802,0.15929636
201308,5241,0.41983807
201308,5786,0.21926042
201308,8789,0.3395304
201308,5173,0.42217267
201308,6053,0.12905662
201308,12087,0.06878245
201308,173,0.16128087
201308,8055,0.06148719
201308,10022,0.2944596
201308,8287,0.37864134
201308,12536,0.07824966
201308,5318,0.17838958
201308,3919,0.1835867
201308,3508,0.2397797
201308,6248,0.06339534
201308,4078,0.26984665
201308,10923,0.17958006
201308,7433,0.121361025
201308,3249,0.27578261
201308,5076,0.26072106
201308,11423,0.04638561
201308,6110,0.18072371
201308,7835,0.10518735
201308,7603,0.20647423
201308,8289,0.2852348
201308,170,0.11722211
201308,6475,0.109178446
201308,11501,0.46889347
201308,12675,0.27695274
201308,2903,0.10592222
201308,12012,0.12931532
201308,7746,0.098045185
201308,10351,0.16165482
201308,5302,0.39689314
201308,3540,0.15908767
201308,870,0.052833024
201308,10714,0.041700676
201308,11452,0.29922023
201308,675,0.04487235
201308,13828,0.041752804
201308,385,0.35513115
201308,8125,0.158106
201308,8156,0.19149245
201308,3835,0.3864975
201308,11522,0.45351318
201308,802,0.2509031
201308,688,0.39277673
201308,9344,0.16552237
201308,2559,0.108306356
201308,8456,0.11900744
201308,3505,0.33185175
201308,9805,0.033273235
201308,9606,0.0924701
201308,6973,0.06446309
201308,12132,0.3179517
201308,12516,0.21926917
201308,1529,0.22986397
201308,10019,0.24006422
201308,11082,0.15646954
201308,11928,0.13688225
201308,12687,0.14861852
201308,5485,0.11341002
201308,9198,0.16521747
201308,6787,0.09569184
201308,5089,0.2655231
201308,9934,0.220817
201308,5205,0.12444532
201308,2688,0.10640455
201308,12358,0.23596641
201308,10647,0.034767553
201308,8110,0.15651236
201308,6386,0.5262356
201308,2719,0.122072056
201308,9161,0.42379224
201308,5208,0.104538485
201308,5512,0.2610531
201308,9741,0.16254884
201308,10579,0.18454725
201308,5547,0.22756004
201308,13664,0.2036599
201308,7767,0.33669388
201308,4837,0.074259356
201308,9736,0.055022236
201308,10002,0.49503922
201308,5112,0.17039637
201308,6676,0.21033548
201308,2906,0.33470124
201308,6355,0.18949293
201308,7561,0.044634346
201308,387,0.071214914
201308,206,0.46224308
201308,5667,0.2265593
201308,4028,0.047727253
201308,8343,0.11993784
201308,1403,0.190529
201308,56,0.21155614
201308,2510,0.4628199
201308,235,0.2496421
201308,9260,0.053530347
201308,8086,0.16066037
201308,1248,0.07863181
201308,3958,0.12318632
201308,11114,0.24460953
201308,6377,0.27567855
201308,4780,0.15661974
201308,8090,0.14140435
201308,4047,0.14468935
201308,7331,0.07860588
201308,1745,0.14606991
201308,4302,0.15762684
201308,8045,0.10545526
201308,3484,0.072433345
201308,664,0.10919176
201308,11703,0.07148228
201308,3078,0.24820986
201308,8489,0.13994439
201308,5196,0.21570578
201308,5780,0.047476705
201308,12249,0.4516196
201308,73,0.33370477
201308,7577,0.06110226
201308,9846,0.063265085
201308,6826,0.2939674
201308,3212,0.03928221
201308,10752,0.39855248
201308,2540,0.05122658
201308,11707,0.037405606
201308,5674,0.33358762
201308,4884,0.2134454
201308,7525,0.03696552
201308,1361,0.082224794
201308,5854,0.19252454
201308,4696,0.44206828
201308,1277,0.18905154
201308,12201,0.23069477
201308,1348,0.107043654
201308,8868,0.18114854
201308,4131,0.07355319
201308,5523,0.0968434
201308,4580,0.088093996
201308,1038,0.045759894
201308,2968,0.16887145
201308,10586,0.30376005
201308,9255,0.04496073
201308,9986,0.08475312
201308,3874,0.32936585
201308,9509,0.056801192
201308,6013,0.11845947
201308,14410,0.1649898
201308,10903,0.28369063
201308,8417,0.05813803
201308,5704,0.42608368
201308,4470,0.19469082
201308,1301,0.103497975
201308,6452,0.18947925
201308,9532,0.05538789
201308,8679,0.12346591
201308,12089,0.043069657
201308,11420,0.080452874
201308,5862,0.3911191
201308,8612,0.24388324
201308,7049,0.48776683
201308,5721,0.06141515
201308,10805,0.097304486
201308,11607,0.07135544
201308,1985,0.19473615
201308,8563,0.17100576
201308,1842,0.2510517
201308,9029,0.55760705
201308,6166,0.09458013
201308,3029,0.23769446
201308,12107,0.12738793
201308,13713,0.16480844
201308,321,0.26833022
201308,4228,0.33393136
201308,2356,0.12469988
201308,7233,0.08163867
201308,11205,0.1383789
201308,9932,0.44933426
201308,11466,0.14440201
201308,6442,0.22873382
201308,2213,0.55117315
201308,282,0.39519387
201308,1692,0.2201378
201308,8087,0.35069484
201308,4049,0.089117795
201308,6176,0.1442654
201308,8799,0.24907748
201308,52,0.16689521
201308,12736,0.048119657
201308,8397,0.107455015
201308,4324,0.3031126
201308,1540,0.037040006
201308,1442,0.18315163
201308,9771,0.068199426
201308,13521,0.16760749
201308,4240,0.20971747
201308,11429,0.2546003
201308,12278,0.10554047
201308,9342,0.42448443
201308,7822,0.18315372
201308,3975,0.22724125
201308,9911,0.14220057
201308,7513,0.0985845
201308,6025,0.17056553
201308,9758,0.060279507
201308,5066,0.2427252
